         200
  Built with Packmol                                             
17    P            4.920113        7.425151        3.297560   0
17    P            5.824674        9.749715        3.465406   0
17    P            8.252220       10.115293        3.938028   0
17    P            9.156781       12.439857        4.105874   0
17    P           11.584328       12.805434        4.578496   0
17    P           12.488888       15.129998        4.746342   0
17    P           14.916435       15.495576        5.218964   0
17    P           15.820995       17.820140        5.386810   0
17    P           18.248542       18.185718        5.859432   0
18    P           13.721918       18.229335        2.996273   0
18    P           13.107646       18.246759        5.419569   0
18    P           11.046220       17.063931        6.195096   0
18    P           10.431947       17.081355        8.618393   0
18    P            8.370521       15.898527        9.393919   0
18    P            7.756248       15.915950       11.817216   0
18    P            5.694822       14.733122       12.592743   0
18    P            5.080549       14.750546       15.016039   0
18    P            3.019124       13.567718       15.791566   0
18    P            2.404851       13.585142       18.214862   0
19    P           16.793330       18.770621       11.200164   0
19    P           15.794239       16.788251       12.349957   0
19    P           13.319757       16.649231       12.677998   0
19    P           12.320666       14.666861       13.827791   0
19    P            9.846183       14.527841       14.155832   0
19    P            8.847092       12.545471       15.305625   0
19    P            6.372610       12.406452       15.633665   0
19    P            5.373519       10.424081       16.783459   0
19    P            2.899037       10.285062       17.111499   0
19    P            1.899945        8.302691       18.261292   0
